,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,Class
0,-2.6555645997245416,-0.497196086080374,0.14896733519912667,0.13667954949029731,-0.27048789407944035,2
1,-1.916532830929045,-0.01743673314483129,1.2296627739677972,0.8521329099583675,-1.1784069082315674,2
2,-2.663990552384375,-0.2775376886825805,-0.180201322555698,0.19871965089195323,-0.4323858763890989,2
3,-3.3431542345201164,0.2553194123694763,-0.20424927630938997,-0.2513623988820122,-0.0009876365956304812,2
4,-2.675149291850372,-0.08726804890476576,-0.06989289691995693,0.050199189085811516,-0.4874866323410268,2
5,-1.387561105146928,-0.2376402054247506,1.5501040698869448,0.45845515436680906,-1.5697812176515253,2
6,-2.5974412616662006,-0.07143885489573493,0.25284425858558224,0.12311928612732378,-0.4432054495155833,2
7,-2.93649313795528,-0.003220087931933888,-0.5374032914592315,0.05875408417197702,-0.16452797340673683,2
8,-2.587583660964696,-0.041466334069899746,0.26970989137196266,0.030180560644364255,-0.6218500271064515,2
9,-2.707670720793924,0.27545919628782023,0.2622398569548885,0.364335864549249,-0.4070530093575843,2
10,-2.5068407178286702,-0.07976128770781372,0.06360480173937057,-0.049936024057701436,0.2209560875542991,2
11,-2.5493957033066703,0.24019850551479796,-0.18043086048270926,0.621651633243776,-0.19012267969974295,2
12,-2.860535578014565,0.1892764942953671,-0.1651043372996697,-0.008082030554189277,-0.4325029011438162,2
13,-2.462056452938378,0.04781908374169481,0.25334364752110494,0.2897823109003775,-0.49184785145041915,2
14,-2.89548920838986,0.09386903055567047,-0.0495519165512445,-0.18785856966697115,-0.32241260855790516,2
15,-3.090899239948454,0.0355688497301898,-0.6332753258651134,-0.2840686941025558,-0.03542886104727871,2
16,-2.9520299885295183,-0.0777285133778976,-0.8545043702601414,-0.3073150380252334,0.42821487310746054,2
17,-3.0074176833014348,0.13440338877286714,-0.4876131429854379,-0.3181496890767717,0.23790585258746733,2
18,-0.9067024553938002,-0.25905336285740344,2.483103210317773,0.9709417418012238,-1.382998811632011,2
19,-2.598043761544006,-0.1104153510873877,1.0342196305198175,0.11136773965738556,-0.615601394659722,2
20,-1.7871604361366547,-0.6027480742107247,0.4845599094948329,0.1970373414088709,0.9586202456215982,2
21,-2.7663302088097055,0.28078350758454235,0.18875254886832193,-0.06950209874156651,-0.34372675669683217,2
22,-2.3439400180367698,0.10677446160178748,0.395913108205756,0.17800046060299468,-0.8068643548870843,2
23,-2.925108191944067,0.04131756396970823,-0.6148693929615655,-0.20130887443297815,-0.012908991760481494,2
24,-2.2672945868957695,-0.0289176522866029,0.40470488865456433,0.36539042618772405,-0.6142873097528114,2
25,-4.047769978017222,0.512695315135711,0.008723802397625801,-0.4616550040593168,0.22619621986296362,2
26,-2.509790336320762,0.20063743965017955,0.210201790094033,0.11448973515767563,-0.04092789794849118,2
27,-3.0462607461559488,0.49504506058053466,1.7600549709688496,0.302826661945341,-0.8995607303357211,2
28,-3.13258674675348,0.5104892995905448,1.1569662673604622,0.4213883909733068,-0.5040330059366062,2
29,-3.07606038024049,0.21794834449820888,-0.5792678665597011,-0.2128791736604501,0.09574722983576922,2
30,-3.184767320909225,0.25214475651596313,-0.46492170006988864,-0.3802584300240711,0.017757035453471015,2
31,-3.2248101348321767,0.3046132243270796,-0.5236686319489002,-0.3821174438140887,0.04663176405655088,2
32,-2.3854562154522343,0.44207050972994877,0.4830102961204857,0.5608804025408867,-0.3504385825490357,2
33,-2.4432570772413373,0.1487301221752959,0.409858033742344,-0.07927004750312802,-0.11701988966604598,2
34,-2.907244493609529,0.19086326518762622,0.2737319419325476,0.25924242568726774,0.141277631090002,2
35,-3.863140190417096,0.5284217404446556,0.3232438483880422,-0.32369126514668306,0.36711959153310086,2
36,-2.5952468020548465,0.2075164982041223,0.07731368683274023,0.06838202723255128,-0.4127233437009222,2
37,-1.8444845584417264,-0.13325437201477747,0.725211081623158,0.8256007678003046,-0.2399575646750301,2
38,-2.899994159130477,0.4304343499376212,1.8465835112186242,0.3024119171065573,-0.6056731871053737,2
39,-2.737699386351879,-0.13092439279548007,-0.47905477734540175,-0.4404379452099106,0.0013443522738500109,2
40,-2.414052210603882,0.003993753250028851,0.2441256099389695,-0.143821522026517,-0.19771034044354108,2
41,-2.3556715003967885,-0.10391804767570496,0.23262096341104246,-0.15716520825731836,-0.6369763277229975,2
42,-2.381172685966757,-0.19962616161901237,0.1303621225332708,-0.2593879499922307,-0.18531285824948412,2
43,-2.973540794300192,0.003780666498190219,-0.6049137677453824,-0.4624717106604219,0.1835765617856558,2
44,-2.455028834318877,0.08650957766725202,0.03670011075889747,0.1082004050065684,-0.3179954863073774,2
45,-2.7844818165105587,0.08522246508879598,-0.5271972316960868,-0.13380346816361158,-0.4499967341559624,2
46,-2.849974832978305,0.3297124745001519,-0.16039263782339092,0.21797894010212543,-0.3427798756722395,2
47,-2.8892501238805273,0.3316383894890742,-0.457804656068809,-0.010664197441022217,-0.0353655810694512,2
48,-2.637648076628218,0.15358358259755164,-0.22159898139700368,0.0730180162269861,-0.39365222030902375,2
49,-2.4660634158768144,0.1598039879854401,0.018237467480355905,0.21451284739655652,-0.5499095581951892,2
50,-1.719345272441662,-0.14838813246420368,0.8429925865515107,0.1058559382186033,-0.8856004638094241,2
51,-3.254196132304752,0.3072547273328699,-0.9907903398471163,-0.2846159833424648,0.19433464365069372,2
52,-2.6344515601508465,0.08711824098268409,-0.017700309764912138,-0.1574416687793686,-0.34199043780710625,2
53,-3.754323550383779,0.5408359640072453,0.6299187092920605,-0.4158845395802826,0.08691206085196748,2
54,-2.812984740359816,0.22904829511792987,-0.29559661692502737,0.08780411685180195,-0.24314753394353403,2
55,-2.806981215959281,-0.02688752512591514,-0.34430349031115143,-0.5280217332945973,-0.09708738838617528,2
56,-2.741648324533097,0.33117971680959485,-0.38832608108228234,0.19958276083819013,-0.4184783652025026,2
57,-1.8871715634608037,-0.11668908294239222,0.9118731496016439,0.40076668166997653,-0.8984265005186196,2
58,-3.5721052658838244,0.6173636639088724,0.5285613754303105,-0.04374907546486836,-0.15525929061791338,2
59,-2.955767473527893,0.027527533406423207,-0.7252944575888031,-0.40519327169794866,-0.13130082990745853,2
60,-2.1216647507103583,0.5879447986981685,0.2889373490422934,1.046501977454914,-0.17303805244346018,2
61,-2.7749197504781025,-0.019352325736751125,-0.48230884246909866,-0.35982177142244026,-0.16979100818837925,2
62,-2.7340289276393555,0.13126862963912383,-0.3993454439881279,-0.08195766181501561,-0.2909612930620319,2
63,-2.892708130947673,0.593525800270525,-0.4531059017674163,0.12335676632578445,-0.4800935035895066,2
64,-2.6954333935320953,0.33526412154987517,0.10489877598805988,-0.16455540972183685,-0.07763545963853993,2
65,-2.5185208030490034,0.2761410345155678,-0.20147191441991305,0.26184069123919274,-0.3988444341994068,2
66,-2.8298420711594114,0.09148366266943425,-0.5447174164357708,-0.17295373110065057,-0.04583402290733943,2
67,-2.5911190525217855,0.34880275605674094,-0.2941509709742812,0.2669445737726079,-0.045493105765613565,2
68,-2.3005868856263154,0.5389741586936564,0.14954936433690896,0.6434252532839334,-0.6140058178469626,2
69,-2.725179718802271,0.12054962030376104,1.2908654448288013,-0.10374923120350826,0.22772852600328486,2
70,-2.840662648863833,0.2854203731730268,-0.2685019311478736,-0.10740878613246509,-0.4056808132987498,2
71,-3.6250190854398814,0.7538490730815509,0.6837129795750934,0.05385254406862902,-0.1606289043000615,2
72,-2.1008553775518717,0.23802835926638471,0.7939791955681605,0.3082425275056727,-1.0324495413952954,2
73,-2.5827239128600974,0.03492704765873422,-0.21597673774387083,-0.15721942277858686,-0.09476737357967636,2
74,-2.0557191189569095,0.163878017041725,0.846438925969587,0.39477233451621696,-0.9116177060267777,2
75,-2.497857951188293,0.43599936276887613,0.607741287741607,-0.20531234635663143,-0.5644610096228371,2
76,-1.056319452195145,-0.10158488870486106,1.6816566831244524,0.8796279384364424,-1.25462045706862,2
77,-1.6995499432524672,-0.036536816364657713,0.9553300832045977,0.34386545115326,-0.8693737806498296,2
78,-1.952957865322783,-0.08089853452881125,0.8727656573061726,0.04352715013494557,-0.7138267149271752,2
79,-2.4948299352518286,0.24629094950271535,-0.17486673273013642,0.20148296414726058,-0.8035722401492446,2
80,-2.988547571007798,0.3302152502385753,-0.7818417475866694,-0.04683738496635879,-0.02458186222380625,2
81,-2.687260471014419,0.031148989694724016,-0.230643523883633,-0.31426863028689966,-0.09912384157282765,2
82,-2.49165375693042,0.32492211970142076,0.1876371674558673,0.09467691975428885,-0.35068920780494484,2
83,-2.892207862661672,0.4309573150603527,-0.9278306682601501,0.18535816403414612,0.1730236081726699,2
84,-2.3595783433122417,0.22207888634636616,0.14077048079401902,0.09141012865409914,-0.5910635502794135,2
85,-3.359549478575724,0.3425347815345285,-0.539155864115674,-0.13394201583873203,0.0232512926345,2
86,-3.1418711058364583,0.24442664672680953,-0.8072563403236966,-0.5310323511924788,0.07119470616412102,2
87,-2.4388007670316716,0.3516193937273296,0.3146406065859139,0.0933099569547138,-0.2251023010683544,2
88,-3.8830796582767824,0.6158159032866157,0.18765422505559975,-0.4489295850540297,0.4695885925004,2
89,-3.2749204148619846,0.20895315633723582,-0.9380077066854302,-0.6322194302493347,0.19816478205032373,2
90,-3.0948858713323713,0.3905765469786489,-0.8907050937767629,-0.18706486330771838,0.048010458765777586,2
91,-2.4397616497278953,0.1274038139628157,0.7995637002889276,-0.01985810243569717,-0.21324281062804432,2
92,-2.9919673164493403,0.43364884313943824,-0.8419508487755254,-0.029853553282790598,0.26227292648958705,2
93,-3.259998000543312,0.40062169645562246,0.36189782688281086,-0.17006303444620505,-0.14204070504269486,2
94,-2.755094460421466,0.5112962645441126,0.4323972579898737,-0.19835933717372614,-0.28271212294828696,2
