,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,Class
0,-2.655564599724518,-0.4971960860802867,0.14896733519910058,0.13667954949023542,-0.27048789407930685,3
1,-1.9165328309290488,-0.0174367331448496,1.2296627739678097,0.8521329099583677,-1.1784069082315256,3
2,-2.663990552384374,-0.2775376886825834,-0.18020132255572047,0.19871965089191118,-0.4323858763890021,3
3,-3.343154234520115,0.2553194123694732,-0.2042492763094113,-0.25136239888202083,-0.0009876365956340736,3
4,-2.6751492918503716,-0.08726804890476914,-0.06989289691995965,0.050199189085818524,-0.48748663234102935,3
5,-1.3875611051469325,-0.23764020542475392,1.550104069886955,0.4584551543667726,-1.569781217651526,3
6,-2.597441261666201,-0.07143885489573877,0.2528442585855816,0.12311928612731926,-0.44320544951558044,3
7,-2.9364931379552783,-0.0032200879319389444,-0.5374032914592342,0.058754084171992065,-0.16452797340673472,3
8,-2.587583660964696,-0.041466334069903195,0.2697098913719593,0.03018056064436007,-0.6218500271064498,3
9,-2.7076707207939243,0.27545919628781473,0.2622398569548927,0.36433586454924577,-0.40705300935758154,3
10,-2.50684071782867,-0.07976128770781614,0.06360480173936417,-0.049936024057703095,0.22095608755430238,3
11,-2.5493957033066708,0.24019850551479086,-0.180430860482697,0.6216516332437826,-0.1901226796997398,3
12,-2.860535578014565,0.18927649429536308,-0.16510433729967477,-0.008082030554182353,-0.4325029011438143,3
13,-2.4620564529383784,0.04781908374169019,0.2533436475211088,0.28978231090037354,-0.49184785145041726,3
14,-2.8954892083898582,0.09386903055566759,-0.04955191655125439,-0.1878585696669673,-0.3224126085579035,3
15,-3.090899239948452,0.03556884973018685,-0.6332753258651255,-0.2840686941025385,-0.03542886104727714,3
16,-2.952029988529515,-0.07772851337790021,-0.8545043702601544,-0.30731503802521265,0.4282148731074629,3
17,-3.007417683301433,0.13440338877286453,-0.4876131429854519,-0.31814968907675834,0.23790585258747002,3
18,-0.9067024553938059,-0.2590533628574079,2.483103210317796,0.9709417418011654,-1.3829988116320082,3
19,-2.598043761544005,-0.11041535108738633,1.0342196305198224,0.11136773965735983,-0.6156013946597229,3
20,-1.7871604361366518,-0.6027480742107235,0.4845599094948383,0.19703734140885185,0.9586202456216016,3
21,-2.7663302088097046,0.2807835075845398,0.18875254886831438,-0.06950209874156822,-0.3437267566968308,3
22,-2.34394001803677,0.10677446160178349,0.3959131082057565,0.17800046060298824,-0.8068643548870835,3
23,-2.9251081919440654,0.04131756396970516,-0.6148693929615754,-0.2013088744329615,-0.012908991760479792,3
24,-2.267294586895771,-0.028917652286607396,0.40470488865457077,0.3653904261877163,-0.6142873097528097,3
25,-4.047769978017214,0.5126953151357156,0.00872380239761415,-0.4616550040593178,0.22619621986296262,3
26,-2.509790336320761,0.20063743965017627,0.21020179009403048,0.11448973515767162,-0.04092789794848797,3
27,-3.046260746155947,0.49504506058053765,1.7600549709688615,0.30282666194529867,-0.8995607303357223,3
28,-3.1325867467534767,0.510489299590546,1.1569662673604755,0.42138839097327896,-0.5040330059366067,3
29,-3.076060380240489,0.21794834449820583,-0.5792678665597127,-0.2128791736604342,0.09574722983577162,3
30,-3.184767320909223,0.2521447565159609,-0.46492170006990513,-0.38025843002405685,0.01775703545347293,3
31,-3.224810134832174,0.3046132243270776,-0.5236686319489169,-0.3821174438140731,0.04663176405655308,3
32,-2.3854562154522356,0.4420705097299434,0.48301029612049523,0.5608804025408776,-0.3504385825490324,3
33,-2.443257077241338,0.14873012217529383,0.40985803374233604,-0.07927004750313658,-0.11701988966604303,3
34,-2.9072444936095256,0.1908632651876266,0.2737319419325557,0.2592424256872594,0.14127763109000274,3
35,-3.8631401904170897,0.52842174044466,0.32324384838803444,-0.3236912651466923,0.3671195915331016,3
36,-2.595246802054847,0.20751649820411872,0.07731368683273712,0.06838202723255203,-0.41272334370092045,3
37,-1.8444845584417258,-0.1332543720147805,0.7252110816231818,0.8256007678002846,-0.23995756467502863,3
38,-2.899994159130474,0.4304343499376249,1.8465835112186348,0.3024119171065121,-0.605673187105374,3
39,-2.7376993863518764,-0.13092439279548157,-0.4790547773454178,-0.440437945209898,0.0013443522738508342,3
40,-2.4140522106038826,0.003993753250026985,0.2441256099389607,-0.14382152202652165,-0.19771034044353875,3
41,-2.3556715003967885,-0.10391804767570709,0.23262096341103464,-0.15716520825732197,-0.6369763277229967,3
42,-2.3811726859667566,-0.19962616161901353,0.13036212253325985,-0.25938794999223314,-0.18531285824948301,3
43,-2.973540794300189,0.0037806664981887344,-0.6049137677453998,-0.4624717106604058,0.18357656178565815,3
44,-2.4550288343188766,0.08650957766724837,0.03670011075889602,0.1082004050065694,-0.31799548630737456,3
45,-2.7844818165105583,0.0852224650887924,-0.5271972316960943,-0.13380346816359592,-0.44999673415596153,3
46,-2.849974832978305,0.32971247450014646,-0.1603926378233901,0.21797894010213337,-0.34277987567223656,3
47,-2.889250123880526,0.33163838948906976,-0.4578046560688146,-0.010664197441008192,-0.035365581069449245,3
48,-2.637648076628217,0.15358358259754773,-0.22159898139700598,0.07301801622699378,-0.39365222030902125,3
49,-2.4660634158768153,0.15980398798543521,0.018237467480357716,0.21451284739655885,-0.5499095581951869,3
50,-1.7193452724416642,-0.1483881324642057,0.8429925865515104,0.10585593821858386,-0.8856004638094237,3
51,-3.254196132304749,0.3072547273328661,-0.9907903398471294,-0.28461598334243754,0.19433464365069528,3
52,-2.6344515601508456,0.08711824098268128,-0.017700309764920968,-0.15744166877936563,-0.34199043780710464,3
53,-3.754323550383773,0.540835964007251,0.6299187092920512,-0.4158845395802992,0.08691206085196687,3
54,-2.8129847403598154,0.22904829511792504,-0.29559661692502953,0.08780411685181244,-0.24314753394353134,3
55,-2.806981215959279,-0.02688752512591604,-0.3443034903111705,-0.5280217332945871,-0.09708738838617427,3
56,-2.741648324533095,0.3311797168095897,-0.3883260810822816,0.19958276083820287,-0.4184783652025008,3
57,-1.887171563460806,-0.11668908294239652,0.9118731496016518,0.40076668166995705,-0.8984265005186177,3
58,-3.572105265883819,0.6173636639088751,0.5285613754303109,-0.0437490754648811,-0.15525929061791446,3
59,-2.9557674735278896,0.027527533406421518,-0.7252944575888183,-0.4051932716979289,-0.13130082990745776,3
60,-2.1216647507103596,0.5879447986981609,0.288937349042316,1.0465019774549091,-0.17303805244345632,3
61,-2.7749197504781002,-0.01935232573675336,-0.48230884246911243,-0.3598217714224265,-0.16979100818837797,3
62,-2.7340289276393537,0.13126862963912017,-0.3993454439881348,-0.08195766181500325,-0.2909612930620303,3
63,-2.892708130947673,0.5935258002705197,-0.4531059017674188,0.12335676632579971,-0.4800935035895053,3
64,-2.6954333935320953,0.3352641215498734,0.10489877598804885,-0.16455540972183713,-0.07763545963853716,3
65,-2.5185208030490034,0.27614103451556293,-0.20147191441991041,0.26184069123920073,-0.3988444341994049,3
66,-2.82984207115941,0.09148366266943116,-0.5447174164357801,-0.17295373110063494,-0.04583402290733763,3
67,-2.5911190525217855,0.3488027560567356,-0.2941509709742793,0.2669445737726176,-0.045493105765611025,3
68,-2.300586885626317,0.5389741586936497,0.14954936433692156,0.6434252532839333,-0.6140058178469604,3
69,-2.7251797188022673,0.12054962030376512,1.2908654448287993,-0.10374923120354189,0.22772852600328533,3
70,-2.840662648863833,0.2854203731730233,-0.26850193114788123,-0.10740878613245475,-0.40568081329874794,3
71,-3.625019085439877,0.7538490730815537,0.6837129795750962,0.05385254406861298,-0.16062890430006233,3
72,-2.1008553775518735,0.23802835926638116,0.7939791955681649,0.3082425275056567,-1.0324495413952937,3
73,-2.5827239128600956,0.03492704765873168,-0.21597673774387938,-0.15721942277858003,-0.09476737357967427,3
74,-2.0557191189569113,0.16387801704172048,0.846438925969594,0.39477233451619964,-0.9116177060267758,3
75,-2.4978579511882932,0.43599936276887485,0.6077412877415949,-0.20531234635664283,-0.5644610096228357,3
76,-1.0563194521951493,-0.10158488870486597,1.6816566831244744,0.8796279384364032,-1.2546204570686184,3
77,-1.6995499432524694,-0.03653681636466071,0.9553300832046042,0.3438654511532385,-0.8693737806498283,3
78,-1.9529578653227844,-0.08089853452881333,0.8727656573061705,0.04352715013492635,-0.7138267149271735,3
79,-2.4948299352518295,0.2462909495027107,-0.1748667327301349,0.20148296414726852,-0.8035722401492434,3
80,-2.988547571007796,0.3302152502385704,-0.7818417475866757,-0.046837384966336826,-0.02458186222380368,3
81,-2.6872604710144166,0.031148989694721598,-0.2306435238836462,-0.3142686302868918,-0.09912384157282582,3
82,-2.4916537569304196,0.3249221197014175,0.18763716745586462,0.09467691975428713,-0.35068920780494206,3
83,-2.8922078626616696,0.43095731506034696,-0.9278306682601505,0.18535816403417063,0.17302360817267276,3
84,-2.3595783433122426,0.2220788863463624,0.14077048079401727,0.09141012865409882,-0.5910635502794119,3
85,-3.359549478575719,0.34253478153452854,-0.5391558641156771,-0.13394201583871831,0.023251292634499644,3
86,-3.141871105836456,0.2444266467268077,-0.8072563403237171,-0.5310323511924567,0.07119470616412303,3
87,-2.4388007670316707,0.3516193937273264,0.3146406065859108,0.09330995695470853,-0.22510230106835152,3
88,-3.8830796582767757,0.6158159032866211,0.187654225055588,-0.44892958505403563,0.46958859250040047,3
89,-3.2749204148619815,0.20895315633723424,-0.9380077066854532,-0.6322194302493095,0.1981647820503256,3
90,-3.094885871332369,0.39057654697864524,-0.8907050937767733,-0.187064863307694,0.048010458765779945,3
91,-2.439761649727892,0.12740381396281864,0.7995637002889284,-0.019858102435718526,-0.2132428106280451,3
92,-2.9919673164493377,0.43364884313943397,-0.8419508487755322,-0.029853553282767314,0.2622729264895891,3
93,-3.2599980005433076,0.4006216964556249,0.3618978268828076,-0.17006303444621343,-0.14204070504269586,3
94,-2.7550944604214656,0.5112962645441106,0.4323972579898611,-0.198359337173733,-0.2827121229482841,3
95,-3.725685215279019,0.6714295540188943,-0.1388076171176176,-0.1863597882336969,0.1082563265893083,3
96,-2.7663428222769975,0.23838615658851298,-0.04808593678101972,-0.47536367928772677,0.11240697793355427,3
97,-1.4489270911178966,0.002938554426732914,2.326283448810212,0.57435155465101,-1.4660517957575012,3
98,-3.24939244099892,0.7054784700928987,0.9813872398364804,0.1684345000483077,-0.31459474213666583,3
99,-2.240875793938863,0.3613476239602838,0.21606351609033647,0.5962708539360599,-0.6019437761120019,3
100,-2.345561648623263,0.41896070201835955,-0.0836500405703508,0.39500126037950584,-0.8056862386636767,3
101,-3.060840913276411,0.4022265026173412,-0.9633805150506227,-0.09171008478221389,0.25574633863310514,3
102,-1.8012858098566347,0.21008304441999964,1.1752989286220699,0.41818297691092193,-1.010750825209847,3
103,-3.5373151515667254,0.5010769887265956,0.16300006684283747,-0.21821880653224746,0.08178933201541567,3
104,-2.7142594229440773,0.3229655608617051,-0.1457388717597783,0.02540880126853781,-0.2579098606191158,3
105,-2.577265357363616,0.145557532449096,0.09211810235347818,-0.358176297477619,-0.3363786182544109,3
106,-3.0723058437685693,0.27993395545212835,-0.5055714785111884,-0.6015687017784942,0.20975115473831382,3
107,-2.903766647930766,0.21936300783179755,-0.5890394636790149,-0.38788856848168135,-0.07125137412063076,3
108,-3.5120680511238223,0.5280361927856219,1.1258641825754994,-0.4734819567774469,-0.07579990369089445,3
109,-2.679488286203777,0.47142196616000304,-0.08964890320346676,0.06657692180034958,-0.593754101967745,3
110,-2.8128301314670074,0.263400770212968,-0.6375845640713275,-0.16359175799101122,0.34582139710012366,3
